"","prodfra_n","prodfra_n_1","c_evol_prodfra","libel"
"840","201331300B","201331300B","0","Prodfra perenne"
"841","201331500B","201331500B","0","Prodfra perenne"
"842","201331700B","201331700B","0","Prodfra perenne"
"843","201332301B","201332301B","0","Prodfra perenne"
"844","201332302B","201332302B","0","Prodfra perenne"
"845","201332501B","201332501B","0","Prodfra perenne"
"846","201332502B","201332502B","0","Prodfra perenne"
"847","201341100B","201341100B","0","Prodfra perenne"
"848","201341330B","201341330B","0","Prodfra perenne"
"849","201341510B","201341510B","0","Prodfra perenne"
"850","201341570B","201341570B","0","Prodfra perenne"
"851","201341750B","201341750B","0","Prodfra perenne"
"852","201342100B","201342100B","0","Prodfra perenne"
"853","201342200B","201342200B","0","Prodfra perenne"
"854","201342300B","201342300B","0","Prodfra perenne"
"855","201342400B","201342400B","0","Prodfra perenne"
"856","201342800B","201342800B","0","Prodfra perenne"
"857","201343100B","201343100B","0","Prodfra perenne"
"858","201343200B","201343200B","0","Prodfra perenne"
"859","201343400B","201343400B","0","Prodfra perenne"
"860","201343900B","201343900B","0","Prodfra perenne"
"861","201351100B","201351100B","0","Prodfra perenne"
"862","201351750B","201351750B","0","Prodfra perenne"
"863","201351830B","201351830B","0","Prodfra perenne"
"864","201351850B","201351850B","0","Prodfra perenne"
"865","201352500B","201352500B","0","Prodfra perenne"
"866","201352900B","201352900B","0","Prodfra perenne"
"867","201361000B","201361000B","0","Prodfra perenne"
"868","201362200B","201362200B","0","Prodfra perenne"
"869","201362300B","201362300B","0","Prodfra perenne"
"870","201362400B","201362400B","0","Prodfra perenne"
"871","201362700B","201362700B","0","Prodfra perenne"
"872","201362800B","201362800B","0","Prodfra perenne"
"873","201363000B","201363000B","0","Prodfra perenne"
"874","201364500B","201364500B","0","Prodfra perenne"
"875","201364800B","201364800B","0","Prodfra perenne"
"876","201365000B","201365000B","0","Prodfra perenne"
"877","201366000B","201366000B","0","Prodfra perenne"
"878","201368000B","201368000B","0","Prodfra perenne"
"879","2014112000","2014112000","0","Prodfra perenne"
"880","2014113000","2014113000","0","Prodfra perenne"
"881","2014114000","2014114000","0","Prodfra perenne"
"882","2014115000","2014115000","0","Prodfra perenne"
"883","2014116010","2014116010","0","Prodfra perenne"
"884","2014119010","2014119010","0","Prodfra perenne"
"885","2014119020","2014119020","0","Prodfra perenne"
"886","2014121300","2014121300","0","Prodfra perenne"
"887","2014121500","2014121500","0","Prodfra perenne"
"888","2014122300","2014122300","0","Prodfra perenne"
"889","2014122500","2014122500","0","Prodfra perenne"
"890","2014124300","2014124300","0","Prodfra perenne"
"891","2014124500","2014124500","0","Prodfra perenne"
"892","2014124700","2014124700","0","Prodfra perenne"
"893","2014125000","2014125000","0","Prodfra perenne"
"894","2014126000","2014126000","0","Prodfra perenne"
"895","2014127000","2014127000","0","Prodfra perenne"
"896","2014129000","2014129000","0","Prodfra perenne"
"897","2014131300","2014131300","0","Prodfra perenne"
"898","2014131500","2014131500","0","Prodfra perenne"
"899","2014132300","2014132300","0","Prodfra perenne"
"900","2014132500","2014132500","0","Prodfra perenne"
"901","2014135700","2014135700","0","Prodfra perenne"
"902","2014137100","2014137100","0","Prodfra perenne"
"903","2014137400","2014137400","0","Prodfra perenne"
"904","2014137900","2014137900","0","Prodfra perenne"
"905","2014145000","2014145000","0","Prodfra perenne"
"906","2014147000","2014147000","0","Prodfra perenne"
"907","2014149000","2014149000","0","Prodfra perenne"
"908","2014191000","2014191000","0","Prodfra perenne"
"909","2014193000","2014193000","0","Prodfra perenne"
"910","2014195000","2014195000","0","Prodfra perenne"
"911","2014197000","2014197000","0","Prodfra perenne"
"912","2014210000","2014210000","0","Prodfra perenne"
"913","2014221000","2014221000","0","Prodfra perenne"
"914","2014222000","2014222000","0","Prodfra perenne"
"915","2014223000","2014223000","0","Prodfra perenne"
"916","2014224000","2014224000","0","Prodfra perenne"
"917","2014226300","2014226300","0","Prodfra perenne"
"918","2014226500","2014226500","0","Prodfra perenne"
"919","2014227000","2014227000","0","Prodfra perenne"
"920","2014231000","2014231000","0","Prodfra perenne"
"921","2014232000","2014232000","0","Prodfra perenne"
"922","2014233300","2014233300","0","Prodfra perenne"
"923","2014233700","2014233700","0","Prodfra perenne"
"924","2014233800","2014233800","0","Prodfra perenne"
"925","2014235000","2014235000","0","Prodfra perenne"
"926","2014236000","2014236000","0","Prodfra perenne"
"927","2014237300","2014237300","0","Prodfra perenne"
"928","2014237500","2014237500","0","Prodfra perenne"
"929","2014241000","2014241000","0","Prodfra perenne"
"930","2014243900","2014243900","0","Prodfra perenne"
"931","2014245000","2014245000","0","Prodfra perenne"
"932","2014312000","2014312000","0","Prodfra perenne"
"933","2014315000","2014315000","0","Prodfra perenne"
"934","2014319700","2014319700","0","Prodfra perenne"
"935","2014321500","2014321500","0","Prodfra perenne"
"936","2014321900","2014321900","0","Prodfra perenne"
"937","2014322000","2014322000","0","Prodfra perenne"
"938","2014323500","2014323500","0","Prodfra perenne"
"939","2014325000","2014325000","0","Prodfra perenne"
"940","2014327100","2014327100","0","Prodfra perenne"
"941","2014327800","2014327800","0","Prodfra perenne"
"942","2014328000","2014328000","0","Prodfra perenne"
"943","2014331000","2014331000","0","Prodfra perenne"
"944","2014332000","2014332000","0","Prodfra perenne"
"945","2014333000","2014333000","0","Prodfra perenne"
"946","2014334000","2014334000","0","Prodfra perenne"
"947","2014335000","2014335000","0","Prodfra perenne"
"948","2014336300","2014336300","0","Prodfra perenne"
"949","2014336500","2014336500","0","Prodfra perenne"
"950","2014336700","2014336700","0","Prodfra perenne"
"951","2014337000","2014337000","0","Prodfra perenne"
"952","2014338100","2014338100","0","Prodfra perenne"
"953","2014338200","2014338200","0","Prodfra perenne"
"954","2014338500","2014338500","0","Prodfra perenne"
"955","2014344000","2014344000","0","Prodfra perenne"
"956","2014347300","2014347300","0","Prodfra perenne"
"957","2014347500","2014347500","0","Prodfra perenne"
"958","2014411300","2014411300","0","Prodfra perenne"
"959","2014411900","2014411900","0","Prodfra perenne"
"960","2014412310","2014412310","0","Prodfra perenne"
"961","2014412320","2014412320","0","Prodfra perenne"
"962","2014412330","2014412330","0","Prodfra perenne"
"963","2014412900","2014412900","0","Prodfra perenne"
"964","2014413000","2014413000","0","Prodfra perenne"
"965","2014415300","2014415300","0","Prodfra perenne"
"966","2014415900","2014415900","0","Prodfra perenne"
"967","2014417000","2014417000","0","Prodfra perenne"
"968","2014423300","2014423300","0","Prodfra perenne"
"969","2014423500","2014423500","0","Prodfra perenne"
"970","2014423800","2014423700","3","Prodfra non perenne"
"971","2014429000","2014429000","0","Prodfra perenne"
"972","2014431000","2014431000","0","Prodfra perenne"
"973","2014432000","2014432000","0","Prodfra perenne"
"974","2014433000","2014433000","0","Prodfra perenne"
"975","2014434000","2014434000","0","Prodfra perenne"
"976","2014435000","2014435000","0","Prodfra perenne"
"977","2014437000","2014437000","0","Prodfra perenne"
"978","2014442000","2014442000","0","Prodfra perenne"
"979","2014443000","2014443000","0","Prodfra perenne"
"980","2014445000","2014445000","0","Prodfra perenne"
"981","2014449000","2014449000","0","Prodfra perenne"
"982","2014513300","2014513300","0","Prodfra perenne"
"983","2014513900","2014513900","0","Prodfra perenne"
"984","2014515100","2014515100","0","Prodfra perenne"
"985","2014521500","2014521500","0","Prodfra perenne"
"986","2014522500","2014522500","0","Prodfra perenne"
"987","2014523000","2014523000","0","Prodfra perenne"
"988","2014526000","2014526000","0","Prodfra perenne"
"989","2014528000","2014528000","0","Prodfra perenne"
"990","2014529000","2014529000","0","Prodfra perenne"
"991","2014535000","2014535000","0","Prodfra perenne"
"992","2014538000","2014538000","0","Prodfra perenne"
"993","2014611100","2014611100","0","Prodfra perenne"
"994","2014611500","2014611500","0","Prodfra perenne"
"995","2014611900","2014611900","0","Prodfra perenne"
"996","2014612000","2014612000","0","Prodfra perenne"
"997","2014613500","2014613500","0","Prodfra perenne"
"998","2014615000","2014615000","0","Prodfra perenne"
"999","2014617000","2014617000","0","Prodfra perenne"
"1000","2014621100","2014621100","0","Prodfra perenne"
"1001","2014621300","2014621300","0","Prodfra perenne"
"1002","2014621500","2014621500","0","Prodfra perenne"
"1003","2014621900","2014621900","0","Prodfra perenne"
"1004","2014623100","2014623100","0","Prodfra perenne"
"1005","2014623300","2014623300","0","Prodfra perenne"
"1006","2014623500","2014623500","0","Prodfra perenne"
"1007","2014623900","2014623900","0","Prodfra perenne"
"1008","2014627000","2014627000","0","Prodfra perenne"
"1009","2014631010","2014631010","0","Prodfra perenne"
"1010","2014631020","2014631020","0","Prodfra perenne"
"1011","2014631030","2014631030","0","Prodfra perenne"
"1012","2014632300","2014632300","0","Prodfra perenne"
"1013","2014632500","2014632500","0","Prodfra perenne"
"1014","2014633900","2014633900","0","Prodfra perenne"
"1015","2014635000","2014635000","0","Prodfra perenne"
"1016","2014636000","2014636000","0","Prodfra perenne"
"1017","2014637300","2014637300","0","Prodfra perenne"
"1018","2014637500","2014637500","0","Prodfra perenne"
"1019","2014637900","2014637900","0","Prodfra perenne"
"1020","2014638000","2014638000","0","Prodfra perenne"
"1021","2014643000","2014643000","0","Prodfra perenne"
"1022","2014645000","2014645000","0","Prodfra perenne"
"1023","2014647000","2014647000","0","Prodfra perenne"
"1024","2014712000","2014712000","0","Prodfra perenne"
"1025","2014713000","2014713000","0","Prodfra perenne"
"1026","2014714000","2014714000","0","Prodfra perenne"
"1027","2014715000","2014715000","0","Prodfra perenne"
"1028","2014717000","2014717000","0","Prodfra perenne"
"1029","2014720000","2014720000","0","Prodfra perenne"
"1030","2014732000","2014732000","0","Prodfra perenne"
"1031","2014734000","2014734000","0","Prodfra perenne"
"1032","2014739000","2014739000","0","Prodfra perenne"
"1033","2014740000","2014740000","0","Prodfra perenne"
"1034","2014750000","2014750000","0","Prodfra perenne"
"1035","20148000H0","20148000H0","0","Prodfra perenne"
"1036","2015105010","2015105010","0","Prodfra perenne"
"1037","2015105020","2015105020","0","Prodfra perenne"
"1038","2015107500","2015107500","0","Prodfra perenne"
"1039","2015107700","2015107700","0","Prodfra perenne"
"1040","2015313000","2015313000","0","Prodfra perenne"
"1041","2015318000","2015318000","0","Prodfra perenne"
"1042","2015320000","2015320000","0","Prodfra perenne"
"1043","2015330000","2015330000","0","Prodfra perenne"
"1044","2015340000","2015340000","0","Prodfra perenne"
"1045","2015353000","2015353000","0","Prodfra perenne"
"1046","2015358000","2015358000","0","Prodfra perenne"
"1047","2015360000","2015360000","0","Prodfra perenne"
"1048","2015393000","2015393000","0","Prodfra perenne"
"1049","2015399000","2015399000","0","Prodfra perenne"
"1050","2015410000","2015410000","0","Prodfra perenne"
"1051","2015490000","2015490000","0","Prodfra perenne"
"1052","2015510000","2015510000","0","Prodfra perenne"
"1053","2015520000","2015520000","0","Prodfra perenne"
"1054","2015590000","2015590000","0","Prodfra perenne"
"1055","2015710000","2015710000","0","Prodfra perenne"
"1056","2015720000","2015720000","0","Prodfra perenne"
"1057","2015740000","2015740000","0","Prodfra perenne"
"1058","2015750000","2015750000","0","Prodfra perenne"
"1059","2015760000","2015760000","0","Prodfra perenne"
"1060","2015793000","2015793000","0","Prodfra perenne"
"1061","2015798000","2015798000","0","Prodfra perenne"
"1062","2015800000","2015800000","0","Prodfra perenne"
"1063","2016103500","2016103500","0","Prodfra perenne"
"1064","2016103900","2016103900","0","Prodfra perenne"
"1065","2016105000","2016105000","0","Prodfra perenne"
"1066","2016107000","2016107000","0","Prodfra perenne"
"1067","2016109000","2016109000","0","Prodfra perenne"
"1068","2016203500","2016203500","0","Prodfra perenne"
"1069","2016203900","2016203900","0","Prodfra perenne"
"1070","2016205000","2016205000","0","Prodfra perenne"
"1071","2016207000","2016207000","0","Prodfra perenne"
"1072","2016209000","2016209000","0","Prodfra perenne"
"1073","2016301000","2016301000","0","Prodfra perenne"
"1074","2016302300","2016302300","0","Prodfra perenne"
"1075","2016302500","2016302500","0","Prodfra perenne"
"1076","2016304000","2016304000","0","Prodfra perenne"
"1077","2016306000","2016306000","0","Prodfra perenne"
"1078","2016309000","2016309000","0","Prodfra perenne"
"1079","2016401300","2016401300","0","Prodfra perenne"
"1080","2016401500","2016401500","0","Prodfra perenne"
"1081","2016402000","2016402000","0","Prodfra perenne"
"1082","2016403000","2016403000","0","Prodfra perenne"
"1083","2016404000","2016404000","0","Prodfra perenne"
"1084","2016405000","2016405000","0","Prodfra perenne"
"1085","2016406200","2016406200","0","Prodfra perenne"
"1086","2016407000","2016407000","0","Prodfra perenne"
"1087","2016408000","2016408000","0","Prodfra perenne"
"1088","2016409000","2016409000","0","Prodfra perenne"
"1089","2016513000","2016513000","0","Prodfra perenne"
"1090","2016515000","2016515000","0","Prodfra perenne"
"1091","2016523000","2016523000","0","Prodfra perenne"
"1092","2016525000","2016525000","0","Prodfra perenne"
"1093","2016527000","2016527000","0","Prodfra perenne"
"1094","2016535000","2016535000","0","Prodfra perenne"
"1095","2016539000","2016539000","0","Prodfra perenne"
"1096","2016545000","2016545000","0","Prodfra perenne"
"1097","2016549000","2016549000","0","Prodfra perenne"
"1098","2016555000","2016555000","0","Prodfra perenne"
"1099","2016557000","2016557000","0","Prodfra perenne"
"1100","2016563000","2016563000","0","Prodfra perenne"
"1101","2016565000","2016565000","0","Prodfra perenne"
"1102","2016567000","2016567000","0","Prodfra perenne"
"1103","2016570000","2016570000","0","Prodfra perenne"
"1104","2016592000","2016592000","0","Prodfra perenne"
"1105","2016594000","2016594000","0","Prodfra perenne"
"1106","2016596000","2016596000","0","Prodfra perenne"
"1107","2016597000","2016597000","0","Prodfra perenne"
"1108","2017105000","2017105000","0","Prodfra perenne"
"1109","2017109000","2017109000","0","Prodfra perenne"
"1110","2020110000","2020113000","3","Prodfra non perenne"
"1111","2020122000","2020122000","0","Prodfra perenne"
"1112","2020123000","2020123000","0","Prodfra perenne"
"1113","2020124000","2020124000","0","Prodfra perenne"
"1114","2020125000","2020125000","0","Prodfra perenne"
"1115","2020126000","2020126000","0","Prodfra perenne"
"1116","2020127000","2020127000","0","Prodfra perenne"
"1117","2020129010","2020129010","0","Prodfra perenne"
"1118","2020135000","2020135000","0","Prodfra perenne"
"1119","2020137010","2020137010","0","Prodfra perenne"
"1120","2020137020","2020137020","0","Prodfra perenne"
"1121","2020143000","2020143000","0","Prodfra perenne"
"1122","2020145000","2020145000","0","Prodfra perenne"
"1123","2020149010","2020149010","0","Prodfra perenne"
"1124","2020151500","2020151500","0","Prodfra perenne"
"1125","2020153000","2020153000","0","Prodfra perenne"
"1126","2020154500","2020154500","0","Prodfra perenne"
"1127","2020156000","2020156000","0","Prodfra perenne"
"1128","2020157500","2020157500","0","Prodfra perenne"
"1129","2020159010","2020159010","0","Prodfra perenne"
"1130","2020160010","2020160010","0","Prodfra perenne"
"1131","2020160020","2020160020","0","Prodfra perenne"
"1132","2020160030","2020160030","0","Prodfra perenne"
"1133","2020160040","2020160040","0","Prodfra perenne"
"1134","2020160050","2020160050","0","Prodfra perenne"
"1135","2020160060","2020160060","0","Prodfra perenne"
"1136","2020198010","2020198010","0","Prodfra perenne"
"1137","2030115010","2030115010","0","Prodfra perenne"
"1138","2030115020","2030115020","0","Prodfra perenne"
"1139","2030115030","2030115030","0","Prodfra perenne"
"1140","2030117000","2030117000","0","Prodfra perenne"
"1141","2030122500","2030122500","0","Prodfra perenne"
"1142","2030122900","2030122900","0","Prodfra perenne"
"1143","2030123000","2030123000","0","Prodfra perenne"
"1144","2030125000","2030125000","0","Prodfra perenne"
"1145","2030127000","2030127000","0","Prodfra perenne"
"1146","2030129000","2030129000","0","Prodfra perenne"
"1147","2030213000","2030213000","0","Prodfra perenne"
"1148","2030215000","2030215000","0","Prodfra perenne"
"1149","2030217000","2030217000","0","Prodfra perenne"
"1150","2030221300","2030221300","0","Prodfra perenne"
"1151","2030221500","2030221500","0","Prodfra perenne"
"1152","2030222000","2030222000","0","Prodfra perenne"
"1153","2030223000","2030223000","0","Prodfra perenne"
"1154","2030224000","2030224000","0","Prodfra perenne"
"1155","2030225300","2030225300","0","Prodfra perenne"
"1156","2030225500","2030225500","0","Prodfra perenne"
"1157","2030226000","2030226000","0","Prodfra perenne"
"1158","2030227300","2030227300","0","Prodfra perenne"
"1159","2030227900","2030227900","0","Prodfra perenne"
"1160","2030235000","2030235000","0","Prodfra perenne"
"1161","2030237000","2030237000","0","Prodfra perenne"
"1162","2030245000","2030245000","0","Prodfra perenne"
"1163","2030247000","2030247000","0","Prodfra perenne"
"1164","2041100000","2041100000","0","Prodfra perenne"
"1165","2041202000","2041202000","0","Prodfra perenne"
"1166","2041203000","2041203000","0","Prodfra perenne"
"1167","2041205000","2041205000","0","Prodfra perenne"
"1168","2041209000","2041209000","0","Prodfra perenne"
"1169","2041312000","2041312000","0","Prodfra perenne"
"1170","2041315000","2041315000","0","Prodfra perenne"
"1171","2041318000","2041318000","0","Prodfra perenne"
"1172","2041324000","2041324000","0","Prodfra perenne"
"1173","2041325000","2041325000","0","Prodfra perenne"
"1174","2041326000","2041326000","0","Prodfra perenne"
"1175","2041327000","2041327000","0","Prodfra perenne"
"1176","2041410000","2041410000","0","Prodfra perenne"
"1177","2041427000","2041427000","0","Prodfra perenne"
"1178","2041428000","2041428000","0","Prodfra perenne"
"1179","2041433000","2041433000","0","Prodfra perenne"
"1180","2041435000","2041435000","0","Prodfra perenne"
"1181","2041437000","2041437000","0","Prodfra perenne"
"1182","2041438300","2041438300","0","Prodfra perenne"
"1183","2041438900","2041438900","0","Prodfra perenne"
"1184","2041440000","2041440000","0","Prodfra perenne"
"1185","2042115010","2042115010","0","Prodfra perenne"
"1186","2042115020","2042115020","0","Prodfra perenne"
"1187","2042117010","2042117010","0","Prodfra perenne"
"1188","2042117020","2042117020","0","Prodfra perenne"
"1189","2042117030","2042117030","0","Prodfra perenne"
"1190","2042125000","2042125000","0","Prodfra perenne"
"1191","2042127000","2042127000","0","Prodfra perenne"
"1192","2042130010","2042130010","0","Prodfra perenne"
"1193","2042130020","2042130020","0","Prodfra perenne"
"1194","2042140000","2042140000","0","Prodfra perenne"
"1195","2042150010","2042150010","0","Prodfra perenne"
"1196","2042150020","2042150020","0","Prodfra perenne"
"1197","2042163000","2042163000","0","Prodfra perenne"
"1198","2042165000","2042165000","0","Prodfra perenne"
"1199","2042167000","2042167000","0","Prodfra perenne"
"1200","2042170000","2042170000","0","Prodfra perenne"
"1201","2042185000","2042185000","0","Prodfra perenne"
"1202","2042189000","2042189000","0","Prodfra perenne"
"1203","2042191500","2042191500","0","Prodfra perenne"
"1204","2042193000","2042193000","0","Prodfra perenne"
"1205","2042194510","2042194510","0","Prodfra perenne"
"1206","2042194520","2042194520","0","Prodfra perenne"
"1207","2042196000","2042196000","0","Prodfra perenne"
"1208","2042197500","2042197500","0","Prodfra perenne"
"1209","2042199000","2042199000","0","Prodfra perenne"
"1210","2051113000","2051113000","0","Prodfra perenne"
"1211","2051115000","2051115000","0","Prodfra perenne"
"1212","2051125000","2051125000","0","Prodfra perenne"
"1213","2051127000","2051127000","0","Prodfra perenne"
"1214","2051130000","2051130000","0","Prodfra perenne"
"1215","2051140000","2051140000","0","Prodfra perenne"
"1216","2052102000","2052102000","0","Prodfra perenne"
"1217","2052104000","2052104000","0","Prodfra perenne"
"1218","2052106000","2052106000","0","Prodfra perenne"
"1219","2052108010","2052108010","0","Prodfra perenne"
"1220","2052108020","2052108020","0","Prodfra perenne"
"1221","2052108030","2052108030","0","Prodfra perenne"
"1222","2052108040","2052108040","0","Prodfra perenne"
"1223","2052108090","2052108090","0","Prodfra perenne"
"1224","2053102000","2053102000","0","Prodfra perenne"
"1225","2053103000","2053103000","0","Prodfra perenne"
"1226","2053105000","2053105000","0","Prodfra perenne"
"1227","2053107500","2053107500","0","Prodfra perenne"
"1228","2053107900","2053107900","0","Prodfra perenne"
"1229","2059113000","2059113000","0","Prodfra perenne"
"1230","2059120000","2059120000","0","Prodfra perenne"
"1231","2059200000","2059200000","0","Prodfra perenne"
"1232","2059300000","2059300000","0","Prodfra perenne"
"1233","2059415500","2059415500","0","Prodfra perenne"
"1234","2059415800","2059415800","0","Prodfra perenne"
"1235","2059415900","2059415900","0","Prodfra perenne"
"1236","2059417500","2059417500","0","Prodfra perenne"
"1237","2059417900","2059417900","0","Prodfra perenne"
"1238","2059425000","2059425000","0","Prodfra perenne"
"1239","2059427000","2059427000","0","Prodfra perenne"
"1240","2059429000","2059429000","0","Prodfra perenne"
"1241","2059433000","2059433000","0","Prodfra perenne"
"1242","2059435000","2059435000","0","Prodfra perenne"
"1243","2059510000","2059510000","0","Prodfra perenne"
"1244","2059521000","2059521000","0","Prodfra perenne"
"1245","2059523000","2059523000","0","Prodfra perenne"
"1246","2059525000","2059525000","0","Prodfra perenne"
"1247","2059527000","2059527000","0","Prodfra perenne"
"1248","2059530000","2059530000","0","Prodfra perenne"
"1249","2059540000","2059540000","0","Prodfra perenne"
"1250","2059555000","2059555000","0","Prodfra perenne"
"1251","2059557000","2059557000","0","Prodfra perenne"
"1252","2059558000","2059558000","0","Prodfra perenne"
"1253","2059559000","2059559000","0","Prodfra perenne"
"1254","2059562000","2059562000","0","Prodfra perenne"
"1255","2059563000","2059563000","0","Prodfra perenne"
"1256","2059565000","2059565000","0","Prodfra perenne"
"1257","2059566000","2059566000","0","Prodfra perenne"
"1258","2059567000","2059567000","0","Prodfra perenne"
"1259","2059572000","2059572000","0","Prodfra perenne"
"1260","2059573000","2059573000","0","Prodfra perenne"
"1261","2059574000","2059574000","0","Prodfra perenne"
"1262","2059575000","2059575000","0","Prodfra perenne"
"1263","2059580000","2059580000","0","Prodfra perenne"
"1264","2059591000","2059591000","0","Prodfra perenne"
"1265","2059594010","2059594010","0","Prodfra perenne"
"1266","2059594020","2059594020","0","Prodfra perenne"
"1267","2059595300","2059595300","0","Prodfra perenne"
"1268","2059595700","2059595700","0","Prodfra perenne"
"1269","2059596300","2059596300","0","Prodfra perenne"
"1270","2059596500","2059596500","0","Prodfra perenne"
"1271","2059596700","2059596700","0","Prodfra perenne"
"1272","2059597100","2059597100","0","Prodfra perenne"
"1273","2059599400","2059599400","0","Prodfra perenne"
"1274","2059602000","2059602000","0","Prodfra perenne"
"1275","2059605000","2059605000","0","Prodfra perenne"
"1276","2059608000","2059608000","0","Prodfra perenne"
"1277","2060111000","2060111000","0","Prodfra perenne"
"1278","2060112000","2060112000","0","Prodfra perenne"
"1279","2060113000","2060113000","0","Prodfra perenne"
"1280","2060115000","2060115000","0","Prodfra perenne"
"1281","2060119000","2060119000","0","Prodfra perenne"
"1282","2060122000","2060122000","0","Prodfra perenne"
"1283","2060124000","2060124000","0","Prodfra perenne"
"1284","2060126000","2060126000","0","Prodfra perenne"
"1285","2060131010","2060131010","0","Prodfra perenne"
"1286","2060131020","2060131020","0","Prodfra perenne"
"1287","2060132000","2060132000","0","Prodfra perenne"
"1288","2060133010","2060133010","0","Prodfra perenne"
"1289","2060133020","2060133020","0","Prodfra perenne"
"1290","2060134010","2060134010","0","Prodfra perenne"
"1291","2060135000","2060135000","0","Prodfra perenne"
"1292","2060139010","2060139010","0","Prodfra perenne"
"1293","2060144000","2060144000","0","Prodfra perenne"
"1294","2060232000","2060232000","0","Prodfra perenne"
"1295","2110103000","2110103000","0","Prodfra perenne"
"1296","2110105000","2110105000","0","Prodfra perenne"
"1297","2110107000","2110107000","0","Prodfra perenne"
"1298","2110201000","2110201000","0","Prodfra perenne"
"1299","2110202000","2110202000","0","Prodfra perenne"
"1300","2110204000","2110204000","0","Prodfra perenne"
"1301","2110206000","2110206000","0","Prodfra perenne"
"1302","2110207000","2110207000","0","Prodfra perenne"
"1303","2110311700","2110311700","0","Prodfra perenne"
"1304","2110311900","2110311900","0","Prodfra perenne"
"1305","2110313000","2110313000","0","Prodfra perenne"
"1306","2110314000","2110314000","0","Prodfra perenne"
"1307","2110315500","2110315500","0","Prodfra perenne"
"1308","2110315900","2110315900","0","Prodfra perenne"
"1309","2110317000","2110317000","0","Prodfra perenne"
"1310","2110318000","2110318000","0","Prodfra perenne"
"1311","2110320000","2110320000","0","Prodfra perenne"
"1312","2110400000","2110400000","0","Prodfra perenne"
"1313","2110510000","2110510020","3","Prodfra non perenne"
"1314","2110510010","2110510010","0","Prodfra perenne"
"1315","2110520010","2110520010","0","Prodfra perenne"
"1316","2110520020","2110520020","0","Prodfra perenne"
"1317","2110530010","2110530010","0","Prodfra perenne"
"1318","2110530020","2110530020","0","Prodfra perenne"
"1319","2110540000","2110540000","0","Prodfra perenne"
"1320","2110602000","2110602000","0","Prodfra perenne"
"1321","2110604000","2110604000","0","Prodfra perenne"
"1322","2110605500","2110605500","0","Prodfra perenne"
"1323","2120113010","2120113010","0","Prodfra perenne"
"1324","2120113020","2120113020","0","Prodfra perenne"
"1325","2120115010","2120115010","0","Prodfra perenne"
"1326","2120115020","2120115020","0","Prodfra perenne"
"1327","2120116010","2120116010","0","Prodfra perenne"
"1328","2120116020","2120116020","0","Prodfra perenne"
"1329","2120118010","2120118010","0","Prodfra perenne"
"1330","2120118020","2120118020","0","Prodfra perenne"
"1331","2120125010","2120125010","0","Prodfra perenne"
"1332","2120126010","2120126010","0","Prodfra perenne"
"1333","2120126020","2120126020","0","Prodfra perenne"
"1334","2120127010","2120127010","0","Prodfra perenne"
"1335","2120127020","2120127020","0","Prodfra perenne"
"1336","2120131020","2120131020","0","Prodfra perenne"
"1337","2120132010","2120132010","0","Prodfra perenne"
"1338","2120132020","2120132020","0","Prodfra perenne"
"1339","2120134010","2120134010","0","Prodfra perenne"
"1340","2120134020","2120134020","0","Prodfra perenne"
"1341","2120136010","2120136010","0","Prodfra perenne"
"1342","2120136020","2120136020","0","Prodfra perenne"
"1343","2120138010","2120138010","0","Prodfra perenne"
"1344","2120138020","2120138020","0","Prodfra perenne"
"1345","2120212510","2120212510","0","Prodfra perenne"
"1346","2120212520","2120212520","0","Prodfra perenne"
"1347","2120214500","2120214500","0","Prodfra perenne"
"1348","2120216000","2120216000","0","Prodfra perenne"
"1349","2120220010","2120220010","0","Prodfra perenne"
"1350","2120220020","2120220020","0","Prodfra perenne"
"1351","2120232000","2120232000","0","Prodfra perenne"
"1352","2120234000","2120234000","0","Prodfra perenne"
"1353","2120242000","2120242000","0","Prodfra perenne"
"1354","2120243000","2120243000","0","Prodfra perenne"
"1355","2120244000","2120244000","0","Prodfra perenne"
"1356","2120246000","2120246000","0","Prodfra perenne"
"1357","2211110000","2211110000","0","Prodfra perenne"
"1358","2211120000","2211120000","0","Prodfra perenne"
"1359","2211135500","2211135500","0","Prodfra perenne"
"1360","2211135700","2211135700","0","Prodfra perenne"
"1361","2211137000","2211137000","0","Prodfra perenne"
"1362","2211140000","2211140000","0","Prodfra perenne"
"1363","2211153000","2211153000","0","Prodfra perenne"
"1364","2211155000","2211155000","0","Prodfra perenne"
"1365","2211160000","2211160000","0","Prodfra perenne"
"1366","2211203000","2211203000","0","Prodfra perenne"
"1367","2211205000","2211205000","0","Prodfra perenne"
"1368","2211209000","2211209000","0","Prodfra perenne"
"1369","2219100000","2219100000","0","Prodfra perenne"
"1370","2219201300","2219201300","0","Prodfra perenne"
"1371","2219201900","2219201900","0","Prodfra perenne"
"1372","2219203000","2219203000","0","Prodfra perenne"
"1373","2219205000","2219205000","0","Prodfra perenne"
"1374","2219207000","2219207000","0","Prodfra perenne"
"1375","2219208300","2219208300","0","Prodfra perenne"
"1376","2219208500","2219208500","0","Prodfra perenne"
"1377","2219208700","2219208700","0","Prodfra perenne"
"1378","2219303000","2219303000","0","Prodfra perenne"
"1379","2219305500","2219305500","0","Prodfra perenne"
"1380","2219305700","2219305700","0","Prodfra perenne"
"1381","2219305900","2219305900","0","Prodfra perenne"
"1382","2219307000","2219307000","0","Prodfra perenne"
